name,price
"Sauce salsa thick chunky OLD EL PASO, 226g ",2.09
"Barquitas de blé nature OLD EL PASO, sachet de 193g ",1.25
"Mini barquitas de blé nature OLD EL PASO, boîte de 145g ",1.75
"Tortilla chips bowls OLD EL PASO, 150g ",1.22
"Mélange d'épices pour Guacamole OLD EL PASO, sachet de 20g ",1.25
"Tortillas de maïs souples OLD EL PASO, 8 sachets de 335g ",3.79
"Kit fajitas aux épices douces sans piment OLD EL PASO, 478g ",1.85
"Kit barquitas sans piment OLD EL PASO, paquet de 329g ",1.05
"Wraps au blé complet OLD EL PASO, paquet de 350g ",5.44
"Kit pour Burritos Original OLD EL PASO, paquet de 510g ",5.61
"Wraps de blé souples OLD EL PASO, 6 unités soit 350g ",2.7
"Chips crunchy tortillas chili OLD EL PASO, sachet de 185g ",2.38
"Kit pour fajitas tomates et poivrons OLD EL PASO, 500g ",5.32
"Sauce Fajita OLD EL PASO, bocal de 395g ",2.41
"Kit pour crousti fajitas sans piment OLD EL PASO, paquet de 521g ",5.28
"Tortillas de blé OLD EL PASO, 8 unités soit 326g ",2.16
"Sauce guacamole OLD EL PASO, bocal de 320g ",2.14
"Mélange d'epices pour fajitas mix OLD EL PASO, sachet de 30g ",1.51
"Sauce salsa thick chunky OLD EL PASO, 226g ",2.91
"Barquitas de blé nature OLD EL PASO, sachet de 193g ",2.97
"Mini barquitas de blé nature OLD EL PASO, boîte de 145g ",3.46
"Tortilla chips bowls OLD EL PASO, 150g ",2.18
"Mélange d'épices pour Guacamole OLD EL PASO, sachet de 20g ",1.36
"Tortillas de maïs souples OLD EL PASO, 8 sachets de 335g ",2.27
"Kit fajitas aux épices douces sans piment OLD EL PASO, 478g ",5.11
"Kit barquitas sans piment OLD EL PASO, paquet de 329g ",5.74
"Wraps au blé complet OLD EL PASO, paquet de 350g ",2.72
"Kit pour Burritos Original OLD EL PASO, paquet de 510g ",4.63
"Wraps de blé souples OLD EL PASO, 6 unités soit 350g ",1.98
"Chips crunchy tortillas chili OLD EL PASO, sachet de 185g ",2.45
"Tortilla chips paprika OLD EL PASO, sachet de 185g ",2.51
"Chips crunchy tortillas fajita OLD EL PASO, sachet de 185g ",2.33
"Chips crunchy nachips OLD EL PASO, sachet de 185g ",2.43
"Kit pour enchiladas OLD EL PASO, paquet de 657g ",4.84
"Sauces Salsa trio dip OLD EL PASO, 575g ",4.28
"Kit fajitas barbecue original OLD EL PASO, paquet de 500g ",4.62
"Tortilla strips crunchy original OLD EL PASO, 185g ",2.79
"Sauce Tikka Masala mild PATAK'S, bocal de 350g ",2.49
"Pâte de curry au gingembre, 210g ",4.96
"Sauce Tandoori PATAK'S, 350g ",2.46
"Sauce Korma PATAK'S, bocal de 350g ",2.56
"Pâtes cheveux d'ange DARI, 500g ",1.59
