name,price
"Riz basmati 2min. bio UNCLE BEN'S, pochon 240g ",4.65
"Riz complet précuit à la vapeur UNCLE BEN'S, 250G ",1.19
"Riz micro ondable 2mn cantonais UNCLE BEN'S, pochon de 250g ",1.22
"Riz express 2mn citron&romarin UNCLE BEN'S, pochon de 250g ",1.22
"Coquillette nature micro-ondable 2 minutes U, paquet de 200g ",1.09
"Spaghetti bolognaise micro-ondable 2' U, sachet de 200g ",1.39
"Noodle nouilles sautées saveur boeuf soja LUSTUCRU, 90g ",
"Pâtes banzai noodle saveur boeuf LUSTUCRU, cup de 60g ",
"Pâtes banzai noodle saveur curry LUSTUCRU, cup de 60g ",
"Pâtes banzai noodle saveur poulet LUSTUCRU, cup de 60g ",
