name,price
"Chips saveur sel & vinaigre, sachet de 130g ",1.81
"Chips à l'ancienne nature LAY'S, paquet de 150g ",1.37
"Chips de pommes de terre ondulées saveur fromage BRET'S, sachet de 125g ",1.6
"Chips finement salées LAY'S, 300g ",1.5
"Chips au piment doux TYRELL'S, paquet de 150g ",0.92
"Chips saveur giant LAY'S, sachet de 120g ",0.97
"Chips recette méditerranéenne au sel LAY'S, sachet de 130g ",1.47
"Chips paysannes LAY'S, 150g ",1.49
"Chips ondulées au vinaigre BRET'S, sachet de 125g ",1.09
"Chips extra craquantes nature VICO, 270g ",1.89
"Chips de pomme de terre et au sel de mer kettle cooked VICO, sachet de120g ",1.78
"Chips la classique nature VICO, 270g ",1.27
"Chips 3 saveurs barbecue, poulet rôti,fromage LAY'S,6 sachets de 27,5g ",2.14
"Chips extra-craquantes nature multipack VICO, 6 sachets de 30g ",1.2
"Chips cuites au four LAY'S, 130g ",1.12
"Chips extra craquantes nature pomme de terre salées ondulées VICO, 135g ",2.17
"Chips saveur barbecue, VICO, -30%mg, 120g ",1.2
"Chips recette méditerranéenne aux herbes de Provence LAY'S, sachet de120g ",1.11
"Chips de pomme de terre kettle cooked gaufrette au sel de mer VICO, 120g ",1.43
"Chips paysannes LAY'S, sachet de 300g ",1.14
"Chips saveur fromage LAY'S, 130g ",1.28
"Chips saveur cheese & onion LAY'S, sachet de 120g ",1.98
"Chips aromatisées barbecue LAY'S, 6 sachets de 27,5g ",2.12
"Chips la gourmande VICO, multipack 6x30g ",
"Chips la gourmande VICO, 120g ",1.6
"Chips à l'ancienne au sel de Guérande BRET'S, 250g ",1.08
"Chips nature, paquet de 200g ",1.23
"Purée nature U, boîte de 500g ",1.98
"Puree nature U BIO, 2 boîtes de 125g ",1.51
"Purée nature U, paquet de 1kg ",1.91
"Purée nature Mousline, MAGGI, avec doseur, 4 sachets de 31,25g ",2.2
"Purée à l'ancienne crème et pointe de noix de muscade MOUSLINE, 4x125g ",1.84
"Purée nature Maggi MOUSLINE, 4 étuis de 130g, 520g ",1.33
"MOUSLINE, produit nature, 3x65g soit 195g ",0.81
"Purée nature Maggi MOUSLINE, étui de 125g ",1.27
"Purée saveur à l'ancienne Mousline MAGGI avec doseur, 4 sachets individuelle de 31,25g 125g ",1.56
"Purée mousline au lait, MAGGI, avec doseur sachets individuels, 4x31 soit 125g ",
"Purée nature bio MOUSLINE, 2x100g, soit 200g ",2.18
"Purée nature Maggi MOUSLINE, 8 étuis de 130g, 1,04kg ",1.09
"Purée Tendresse de Lait MOUSLINE, étui de 3 sachets, 375g ",
"Riz long précuit 2mn UNCLE BEN'S, pochon de 250g ",2.25
"Riz basmati nature micro-ondable 2 minutes U, sachet de 250g ",2.37
"Riz à la provençale micro-onde U,  sachet de 250g ",1.26
"Riz basmati au curry micro-ondable 2 minutes  U, paquet de 250g ",1.74
"Riz complet méditerranéenne 2min. UNCLE BEN'S micro ondable, 250g ",
"Riz basmati curry&légumes express 2mn UNCLE BEN'S, étui de 250g ",1.25
"Riz micro ondable 2mn basmati UNCLE BEN'S, pochon de 250g ",1.89
