name,price
"Boisson énergisante blue edition RED BULL, boîte de 25cl ",1.5
"Boisson énergisante RED BULL, 4x25cl ",4.4
"Boisson énergisante energy drink RED BULL, boîte de 47,3cl ",2.03
"Boisson énergisante punch MONSTER, canette de 50cl ",1.43
"Energy original COCA COLA, 25cl ",1.15
"Boisson énergisante ultra zéro MONSTER, canette de 50cl ",1.39
"Boisson énergisante energy drink RED BULL, canette de 35,5cl ",1.55
"Boisson énergisante à la taurine DARK DOG, canette de 25cl ",1.12
"Boisson énergisante à la taurine purple party DARK DOG, bouteille de 1l ",2.45
"Boisson énergisante MONSTER Pipeline punch, boîte de 50cl ",
"Boisson énergisante MONSTER ENERGY, canette de 553ml ",1.5
"Boisson énergisante SPRING UP classic, bouteille de 1l ",2.59
"Energy Drink, boîte de 50cl ",1.75
"Boisson énergisante SPRING UP classic, bouteille de 1,5l ",2.49
"Boisson énergisante classic SPRING UP, boîte de 25cl ",4.24
"Boisson aromatisée red spring up, canette de 25cl ",1.1
"Boisson énergisante MONSTER ENERGY, canette de 553ml ",1.5
"Boisson énergisante SPRING UP classic, bouteille de 1l ",2.59
"Energy Drink, boîte de 50cl ",1.75
"Boisson énergisante SPRING UP classic, bouteille de 1,5l ",2.49
"Boisson énergisante classic SPRING UP, boîte de 25cl ",4.24
"Boisson aromatisée red spring up, canette de 25cl ",1.1
