name,price
"Chips classique salée VICO, sachet de 135g ",1.21
"Chips saveur fromage LAY'S, 130g ",1.06
"Chips de pomme de terre kettle cooked gaufrette au sel de mer VICO, 120g ",1.66
"Chips paysannes LAY'S, sachet de 300g ",1.94
"Chips recette méditerranéenne aux herbes de Provence LAY'S, sachet de120g ",1.93
"Chips saveur cheese & onion LAY'S, sachet de 120g ",1.52
"Chips à l'ancienne au sel de Guérande BRET'S, 250g ",0.92
"Chips la gourmande VICO, 120g ",1.68
"Chips nature, paquet de 200g ",0.9
"Purée nature U, boîte de 500g ",1.49
"Puree nature U BIO, 2 boîtes de 125g ",
